# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
67.950000,536.999730,70.739715,4019.395929,7.073946,8.142626,-20.001250,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
68.400000,540.165646,74.402897,4010.397301,6.996502,8.138076,-19.992618,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
68.850000,543.296706,78.064027,4001.402554,6.919049,8.133506,-19.984003,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
69.300000,546.392904,81.723093,3992.411683,6.841593,8.128919,-19.975403,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
69.750000,549.454236,85.380088,3983.424680,6.764140,8.124317,-19.966819,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
70.200000,552.480707,89.035005,3974.441537,6.686694,8.119703,-19.958250,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
70.650000,555.472320,92.687838,3965.462246,6.609258,8.115078,-19.949696,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
71.100000,558.429083,96.338584,3956.486800,6.531834,8.110444,-19.941158,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
71.550000,561.351003,99.987241,3947.515193,6.454425,8.105802,-19.932634,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
72.000000,564.238092,103.633805,3938.547417,6.377032,8.101153,-19.924125,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
72.450000,567.090357,107.278276,3929.583466,6.299656,8.096497,-19.915631,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
72.900000,569.907809,110.920651,3920.623335,6.222300,8.091835,-19.907152,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
73.350000,572.690455,114.560928,3911.667016,6.144964,8.087169,-19.898688,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
73.800000,575.438304,118.199104,3902.714502,6.067651,8.082499,-19.890238,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
74.250000,578.151368,121.835178,3893.765788,5.990362,8.077826,-19.881804,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
74.700000,580.829658,125.469148,3884.820866,5.913097,8.073150,-19.873384,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
75.150000,583.473185,129.101014,3875.879730,5.835857,8.068472,-19.864978,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
75.600000,586.081961,132.730775,3866.942372,5.758644,8.063793,-19.856587,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
76.050000,588.655996,136.358430,3858.008789,5.681461,8.059114,-19.848210,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
76.500000,591.195301,139.983980,3849.078973,5.604309,8.054435,-19.839848,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
76.950000,593.699891,143.607423,3840.152918,5.527188,8.049757,-19.831500,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
77.400000,596.169786,147.228759,3831.230614,5.450089,8.045076,-19.823166,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
77.850000,598.605007,150.847990,3822.312050,5.373005,8.040390,-19.814846,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
78.300000,601.005570,154.465114,3813.397219,5.295936,8.035698,-19.806539,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
78.750000,603.371484,158.080133,3804.486117,5.218894,8.031006,-19.798247,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
79.200000,605.702758,161.693047,3795.578742,5.141889,8.026317,-19.789969,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
79.650000,607.999399,165.303859,3786.675091,5.064934,8.021636,-19.781705,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
80.100000,610.261417,168.912568,3777.775159,4.988041,8.016969,-19.773456,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
